Batch_ID,Region,Distributor_ID,Drug_Category,Distributor_Credibility_Score,Active_Ingredient_Pct,Storage_Temp_Deviation,Packaging_Discrepancy_Flag,Unit_Price_Discount_Pct,Is_Counterfeit
B103006,East,D04,Vaccine,0.81,99.5,0.2,0,0.0,0
B103007,North-East,D24,Vaccine,0.23,100.1,5.9,0,14.9,0
B103008,Central,D02,Vaccine,0.68,97.8,1.0,1,18.3,0
B103009,East,D20,Analgesic,0.92,101.0,1.4,0,18.2,0
B103010,Central,D15,Analgesic,0.76,103.5,4.7,0,3.1,0
B103011,North,D18,Vaccine,0.77,97.9,2.2,0,10.1,0
B103012,West,D17,Antibiotic,0.81,100.4,0.1,0,4.9,0
B103013,West,D21,Cardiac,0.69,101.9,0.0,0,0.0,0
B103014,East,D05,Antibiotic,0.5,100.1,11.6,1,8.5,1
B103015,North,D01,Analgesic,0.77,103.0,2.1,0,0.0,0
B103016,Central,D14,Analgesic,0.45,99.1,0.6,0,12.2,0
B103017,Central,D08,Analgesic,0.71,99.7,31.1,0,13.7,0
B103018,West,D03,Antidiabetic,0.65,97.8,2.8,0,17.0,0
B103019,East,D05,Analgesic,0.34,100.3,8.6,0,11.6,0
B103020,Central,D08,Antidiabetic,0.7,100.0,2.4,0,5.1,0
B103021,Central,D02,Antidiabetic,0.8,101.4,5.1,0,6.7,0
B103022,Central,D02,Antibiotic,0.7,98.6,7.3,0,8.9,0
B103023,East,D22,Antibiotic,0.74,98.5,2.2,0,18.2,0
B103024,North,D07,Vaccine,0.64,101.0,4.9,0,18.3,0
B103025,North-East,D24,Vaccine,0.19,103.1,4.9,0,7.4,0
B103026,South,D23,Analgesic,0.88,101.4,0.5,0,14.9,0
B103027,East,D04,Antibiotic,0.89,104.1,3.2,0,4.4,0
B103028,West,D17,Antibiotic,0.7,101.2,0.8,0,11.1,0
B103029,Central,D15,Vaccine,0.68,101.1,0.7,0,5.6,0
B103030,West,D17,Cardiac,0.77,101.5,0.5,0,9.7,0
B103031,West,D03,Cardiac,0.62,103.3,0.3,0,2.2,0
B103032,East,D05,Antidiabetic,0.4,102.7,2.1,0,,0
B103033,Central,D02,Antibiotic,0.73,97.6,5.6,0,0.0,0
B103034,Central,D15,Vaccine,0.75,101.8,0.2,0,12.1,0
B103035,North-East,D24,Antidiabetic,0.32,100.6,1.7,0,0.2,0
B103036,Central,D16,Cardiac,0.24,99.6,,0,5.6,0
B103037,West,D17,Analgesic,0.68,96.1,1.0,0,14.2,0
B103038,North-East,D24,Analgesic,0.29,96.6,1.3,0,15.8,0
B103039,West,D17,Antibiotic,0.76,99.2,2.6,0,1.1,0
B103040,North,D01,Antidiabetic,0.69,96.8,2.0,0,0.0,0
B103041,West,D21,Analgesic,0.82,99.2,,0,2.4,0
B103042,South,D09,Analgesic,0.2,75.6,6.8,1,20.7,1
B103043,North,D01,Analgesic,0.52,98.7,5.6,0,12.7,0
B103044,North-East,D12,Vaccine,0.73,100.2,2.1,0,0.0,0
B103045,South,D23,Vaccine,0.82,97.7,2.8,1,42.4,1
B103046,North-East,D06,Cardiac,0.51,91.2,3.5,1,1.6,0
B103047,North-East,D12,Analgesic,0.69,101.1,7.9,0,4.4,0
B103048,East,D04,Antibiotic,0.82,96.9,3.1,0,22.6,0
B103049,Central,D02,Vaccine,0.71,98.3,3.6,0,8.8,0
B103050,Central,D02,Antidiabetic,0.69,97.2,2.7,0,,0
B103051,North,D18,Vaccine,0.84,101.1,1.2,0,15.7,0
B103052,West,D21,Analgesic,0.78,100.4,1.0,0,4.9,0
B103053,East,D04,Analgesic,0.78,99.9,2.9,0,,0
B103054,North,D07,Cardiac,0.85,99.7,0.6,0,9.8,0
B103055,East,D05,Cardiac,0.51,100.7,0.1,0,12.2,0
B103056,North,D01,Antidiabetic,0.69,100.8,0.1,0,7.1,0
B103057,Central,D13,Antibiotic,0.91,98.9,0.4,0,15.3,0
B103058,West,D17,Antidiabetic,0.74,98.6,0.1,0,15.7,0
B103059,Central,D16,Antidiabetic,0.16,99.9,0.9,0,6.0,0
B103060,South,D09,Analgesic,0.26,99.6,3.4,0,13.3,0
B103061,Central,D13,Analgesic,0.78,104.5,6.0,0,10.7,0
B103062,West,D03,Antibiotic,0.7,99.2,,0,26.6,0
B103063,East,D04,Analgesic,0.8,100.6,1.7,0,14.3,0
B103064,South,D23,Antibiotic,0.86,101.0,0.4,0,10.7,0
B103065,North,D18,Antibiotic,0.84,103.1,0.6,0,4.0,0
B103066,East,D22,Antidiabetic,0.79,98.2,6.1,0,0.8,0
B103067,East,D22,Vaccine,0.67,102.9,,0,11.7,0
B103068,Central,D16,Analgesic,0.18,88.3,6.5,0,36.2,1
B103069,South,D23,Vaccine,0.73,105.5,0.7,0,19.4,0
B103070,North,D10,Vaccine,0.83,100.8,3.0,0,0.0,0
B103071,North,D01,Vaccine,0.56,97.3,,0,0.8,0
B103072,Central,D02,Vaccine,0.65,80.0,0.6,0,15.0,0
B103073,West,D03,Analgesic,0.76,102.9,5.5,0,7.8,0
B103074,West,D03,Antidiabetic,0.71,100.2,2.1,0,9.3,0
B103075,Central,D08,Analgesic,0.74,99.9,1.3,0,3.2,0
B103076,West,D17,Antidiabetic,0.72,101.6,1.5,0,7.1,0
B103077,North-East,D19,Cardiac,0.04,99.2,3.4,0,12.8,0
B103078,Central,D14,Analgesic,0.47,99.5,,0,2.2,0
B103079,East,D04,Antibiotic,0.83,97.9,0.3,0,6.2,0
B103080,North,D18,Antibiotic,0.9,103.8,0.1,0,8.0,0
B103081,Central,D08,Antidiabetic,0.75,100.7,10.1,1,48.3,1
B103082,North,D01,Analgesic,0.7,45.5,9.8,1,6.4,1
B103083,North,D07,Analgesic,0.7,101.1,0.1,0,11.2,0
B103084,Central,D08,Cardiac,0.74,100.0,1.2,0,7.3,0
B103085,North,D07,Vaccine,0.79,97.2,2.9,0,0.0,0
B103086,East,D20,Cardiac,0.91,97.8,6.7,0,16.3,0
B103087,North,D18,Vaccine,0.77,101.1,0.3,0,1.5,0
B103088,West,D17,Antidiabetic,0.8,98.3,1.5,0,20.4,0
B103089,East,D04,Vaccine,0.94,95.4,1.3,0,,0
B103090,East,D20,Antibiotic,0.94,100.9,3.1,0,9.8,0
B103091,West,D17,Cardiac,0.84,98.1,0.3,0,12.5,0
B103092,East,D05,Antibiotic,0.56,101.4,,0,,0
B103093,Central,D16,Antidiabetic,0.25,99.6,3.9,0,10.2,0
B103094,North-East,D12,Cardiac,0.62,99.5,1.5,0,6.0,0
B103095,West,D11,Antibiotic,0.74,100.1,,0,21.2,0
B103096,West,D03,Antibiotic,0.68,97.5,,0,9.4,0
B103097,North-East,D12,Antidiabetic,0.69,88.4,3.6,0,7.2,0
B103098,West,D03,Analgesic,0.74,99.4,2.7,0,9.7,0
B103099,East,D04,Antidiabetic,0.86,97.5,3.2,0,15.9,0
B103100,West,D03,Antibiotic,0.74,72.0,4.3,0,23.9,1
B103101,South,D23,Antidiabetic,0.77,99.3,10.0,0,9.3,0
B103102,North,D07,Analgesic,0.83,96.8,1.2,0,0.0,0
B103103,Central,D08,Cardiac,0.82,98.8,1.6,0,16.1,0
B103104,Central,D08,Vaccine,0.8,100.2,1.8,0,10.5,0
B103105,East,D22,Antibiotic,0.78,99.0,0.7,0,4.9,1
B103106,Central,D13,Antidiabetic,0.92,100.9,3.0,0,10.3,0
B103107,East,D22,Antidiabetic,0.72,101.3,4.0,0,17.7,0
B103108,North,D07,Vaccine,0.79,105.3,2.7,0,13.0,0
B103109,West,D03,Antidiabetic,0.71,102.5,1.9,0,21.8,0
B103110,Central,D13,Antibiotic,0.79,96.4,1.5,0,14.1,0
B103111,Central,D08,Antibiotic,0.79,,2.5,0,0.0,0
B103112,East,D20,Antibiotic,0.86,99.4,9.2,0,16.8,0
B103113,West,D21,Vaccine,0.8,101.3,1.5,0,0.0,0
B103114,West,D11,Antibiotic,0.76,97.9,1.3,0,17.5,0
B103115,South,D23,Vaccine,0.76,98.8,0.8,1,14.2,0
B103116,Central,D13,Antibiotic,0.88,97.3,2.0,0,19.8,0
B103117,North-East,D06,Cardiac,0.6,98.7,0.5,0,11.1,0
B103118,North-East,D12,Cardiac,0.61,98.8,3.1,0,10.0,0
B103119,North,D01,Cardiac,0.73,99.3,0.9,0,16.7,0
B103120,East,D20,Antibiotic,0.88,97.4,1.8,0,0.0,0
B103121,West,D03,Cardiac,0.83,102.2,1.7,0,8.3,0
B103122,North,D07,Antibiotic,0.77,101.0,9.4,0,,0
B103123,Central,D13,Cardiac,0.8,96.8,0.1,0,5.0,0
B103124,North,D01,Analgesic,0.64,100.1,1.8,0,4.0,0
B103125,Central,D02,Vaccine,0.81,96.6,0.6,0,9.1,0
B103126,West,D17,Antibiotic,0.75,103.0,0.2,0,13.0,0
B103127,Central,D02,Cardiac,0.66,103.6,0.8,0,18.4,0
B103128,West,D11,Antidiabetic,0.81,99.9,0.2,0,6.0,0
B103129,Central,D08,Cardiac,0.73,98.1,0.5,0,5.4,0
B103130,North-East,D06,Antidiabetic,0.63,98.5,6.5,0,0.0,0
B103131,East,D05,Antidiabetic,0.58,99.0,13.1,0,18.3,0
B103132,North,D18,Antibiotic,0.82,99.8,,0,0.0,0
B103133,South,D23,Cardiac,0.95,103.0,0.8,0,11.4,0
B103134,East,D04,Vaccine,0.75,102.1,0.9,0,10.0,0
B103135,South,D23,Analgesic,0.75,102.1,5.8,0,14.9,0
B103136,Central,D14,Antibiotic,0.45,100.4,5.1,0,1.8,0
B103137,Central,D15,Antidiabetic,0.85,97.5,4.1,0,12.0,0
B103138,West,D17,Cardiac,0.88,98.3,5.1,0,19.4,0
B103139,West,D17,Vaccine,0.85,98.1,,1,11.4,1
B103140,East,D20,Vaccine,0.88,83.9,0.8,0,58.5,1
B103141,North-East,D12,Analgesic,0.62,100.7,1.6,0,0.0,0
B103142,Central,D13,Cardiac,0.82,101.8,0.4,0,18.4,0
B103143,Central,D08,Antidiabetic,0.71,101.2,0.1,0,4.9,0
B103144,West,D03,Vaccine,0.78,101.1,4.9,0,6.3,0
B103145,Central,D16,Analgesic,0.17,63.6,5.6,1,23.3,1
B103146,North,D01,Analgesic,0.69,102.9,0.7,0,14.5,0
B103147,North,D07,Vaccine,0.83,96.6,0.3,0,16.0,0
B103148,West,D03,Analgesic,0.59,92.7,1.9,0,19.5,0
B103149,East,D05,Antibiotic,0.53,97.4,2.4,0,0.0,0
B103150,Central,D15,Antibiotic,0.65,100.8,3.3,0,18.7,0
B103151,Central,D15,Analgesic,0.7,97.2,1.7,0,19.7,0
B103152,North,D10,Antidiabetic,0.8,97.6,4.5,0,4.9,0
B103153,Central,D02,Vaccine,0.7,100.6,1.5,0,13.3,0
B103154,North,D10,Antibiotic,0.85,101.1,0.7,0,14.8,0
B103155,Central,D08,Cardiac,0.77,97.6,,0,3.0,0
B103156,North,D18,Antidiabetic,0.79,100.9,2.5,0,14.4,0
B103157,Central,D14,Analgesic,0.48,96.7,4.1,0,3.6,0
B103158,North-East,D12,Antibiotic,0.61,101.4,,0,26.1,0
B103159,North-East,D12,Cardiac,0.7,98.1,4.7,0,9.1,0
B103160,South,D23,Analgesic,0.79,100.2,21.1,0,12.0,0
B103161,North,D18,Cardiac,0.78,99.8,2.6,0,0.0,0
B103162,North-East,D12,Vaccine,0.61,102.6,3.6,0,10.8,0
B103163,West,D11,Antibiotic,0.74,,2.3,0,16.5,1
B103164,North,D01,Vaccine,0.81,98.7,0.1,0,1.7,0
B103165,South,D23,Cardiac,0.8,,4.4,0,4.3,0
B103166,Central,D08,Vaccine,0.69,104.7,1.7,1,3.0,0
B103167,North-East,D06,Antibiotic,0.65,101.6,7.2,0,0.0,0
B103168,North-East,D24,Analgesic,0.26,80.3,1.1,0,52.6,1
B103169,North,D18,Cardiac,0.82,98.2,5.7,0,15.2,0
B103170,Central,D02,Antibiotic,0.7,98.6,1.5,0,0.0,0
B103171,Central,D02,Cardiac,0.82,101.5,1.3,0,0.0,0
B103172,North,D01,Cardiac,0.66,98.1,,0,4.3,0
B103173,Central,D14,Vaccine,0.54,80.3,6.4,0,15.7,1
B103174,Central,D02,Antidiabetic,0.68,103.2,0.6,0,12.1,0
B103175,South,D23,Antidiabetic,0.79,100.3,8.4,0,1.8,0
B103176,South,D23,Vaccine,0.89,97.6,0.8,0,3.9,1
B103177,Central,D13,Antibiotic,0.88,104.8,2.9,0,11.8,0
B103178,Central,D15,Vaccine,0.85,103.9,1.7,0,14.3,0
B103179,North,D07,Antibiotic,0.76,101.1,2.0,0,,0
B103180,Central,D02,Analgesic,0.76,102.8,0.4,0,11.4,0
B103181,North,D18,Antidiabetic,0.92,99.4,1.8,0,0.0,0
B103182,West,D03,Antidiabetic,0.6,101.6,4.5,0,1.9,0
B103183,Central,D02,Vaccine,0.64,99.1,0.3,0,16.8,0
B103184,North,D07,Analgesic,0.73,97.0,1.8,0,20.4,0
B103185,North,D01,Antibiotic,0.75,105.7,1.9,0,7.4,0
B103186,North,D10,Analgesic,0.74,96.9,5.1,0,6.8,0
B103187,West,D17,Antibiotic,0.81,100.7,1.5,0,1.0,0
B103188,East,D20,Antidiabetic,0.96,100.6,4.4,0,17.9,0
B103189,Central,D15,Antidiabetic,0.84,101.1,0.1,0,0.6,0
B103190,West,D21,Antibiotic,0.89,99.8,3.0,0,21.7,0
B103191,North,D10,Cardiac,0.86,99.8,1.2,0,7.4,0
B103192,West,D21,Analgesic,0.91,100.3,2.9,0,2.0,0
B103193,North-East,D12,Cardiac,0.69,,1.4,0,0.0,0
B103194,East,D05,Analgesic,0.5,100.0,3.2,0,6.1,0
B103195,South,D23,Antibiotic,0.74,99.8,1.3,0,7.1,0
B103196,North,D07,Analgesic,0.75,97.1,0.5,0,5.8,0
B103197,North,D01,Antibiotic,0.69,104.4,2.4,0,8.0,0
B103198,North-East,D06,Analgesic,0.6,101.2,0.8,0,17.7,0
B103199,South,D09,Antibiotic,0.12,100.5,0.3,0,12.3,0
B103200,Central,D08,Cardiac,0.75,98.6,1.1,0,9.4,0
B103201,North-East,D12,Cardiac,0.66,97.8,0.8,0,16.0,0
B103202,East,D22,Antibiotic,0.8,101.9,1.1,0,1.6,0
B103203,North,D07,Analgesic,0.88,99.6,0.7,0,13.0,0
B103204,North-East,D12,Cardiac,0.67,101.4,0.5,0,,0
B103205,Central,D08,Antibiotic,0.7,97.0,2.0,0,18.5,0
B103206,East,D20,Analgesic,0.82,103.4,1.0,1,0.0,0
B103207,East,D04,Cardiac,0.89,102.0,,0,1.9,0
B103208,West,D03,Vaccine,0.64,99.8,1.2,0,2.3,0
B103209,North-East,D12,Cardiac,0.71,101.0,2.7,0,11.3,0
B103210,Central,D16,Analgesic,0.27,101.6,1.1,0,9.6,0
B103211,East,D20,Analgesic,0.84,97.1,1.0,0,12.0,0
B103212,Central,D14,Antibiotic,0.49,103.7,6.2,0,0.0,0
B103213,North-East,D19,Antibiotic,0.18,90.8,,0,24.3,1
B103214,North,D10,Antibiotic,0.9,98.5,0.1,0,9.6,0
B103215,North,D01,Antidiabetic,0.57,97.6,0.7,0,11.9,0
B103216,West,D03,Antidiabetic,0.64,102.2,4.2,0,10.6,0
B103217,North,D01,Cardiac,0.62,100.5,11.4,0,3.6,0
B103218,Central,D08,Antibiotic,0.79,74.0,,0,10.3,1
B103219,North-East,D12,Analgesic,0.68,92.1,2.4,0,8.5,0
B103220,Central,D08,Cardiac,0.6,97.8,0.9,0,,0
B103221,Central,D13,Cardiac,0.85,101.1,3.0,0,11.5,0
B103222,West,D11,Antibiotic,0.8,99.6,2.6,0,,0
B103223,West,D17,Antidiabetic,0.79,100.0,2.9,0,0.0,0
B103224,Central,D16,Antibiotic,0.2,105.2,5.0,0,6.7,0
B103225,North,D07,Antibiotic,0.76,101.9,3.1,0,19.4,0
B103226,Central,D08,Antidiabetic,0.7,102.0,6.5,0,4.1,0
B103227,Central,D14,Analgesic,0.46,106.0,8.9,0,8.7,0
B103228,Central,D14,Vaccine,0.46,100.8,0.2,0,13.8,0
B103229,North,D07,Analgesic,0.82,100.3,0.8,0,22.8,0
B103230,Central,D08,Antidiabetic,0.8,98.5,3.2,0,6.2,0
B103231,West,D17,Antibiotic,0.78,99.0,0.0,0,0.0,0
B103232,Central,D16,Cardiac,0.25,95.5,1.0,0,12.7,0
B103233,West,D03,Vaccine,0.67,101.7,,0,2.3,0
B103234,West,D11,Antibiotic,0.67,97.2,0.2,0,10.1,0
B103235,East,D22,Analgesic,0.8,102.0,4.3,0,12.2,0
B103236,North,D01,Analgesic,0.7,99.9,1.2,0,4.6,0
B103237,West,D21,Antibiotic,0.86,100.3,0.4,0,6.1,0
B103238,East,D04,Analgesic,0.77,99.9,4.9,0,13.7,0
B103239,North-East,D12,Analgesic,0.77,89.1,0.4,0,15.6,0
B103240,North,D10,Analgesic,0.88,102.7,2.7,0,8.3,0
B103241,North,D01,Cardiac,0.68,99.9,0.3,0,9.2,0
B103242,East,D22,Cardiac,0.71,,0.1,0,0.1,0
B103243,West,D11,Analgesic,0.82,102.0,,0,8.8,0
B103244,South,D23,Analgesic,0.74,97.9,3.0,0,5.3,0
B103245,North,D07,Analgesic,0.92,96.6,3.0,0,8.6,0
B103246,West,D21,Analgesic,0.79,101.1,1.5,0,17.9,0
B103247,East,D22,Antibiotic,0.87,102.7,8.2,0,0.1,0
B103248,Central,D13,Vaccine,0.86,99.1,4.2,0,16.2,0
B103249,East,D05,Antibiotic,0.62,100.9,1.1,0,9.4,0
B103250,West,D17,Vaccine,0.73,99.1,0.2,0,7.8,0
B103251,Central,D13,Antidiabetic,0.87,101.6,,0,1.9,0
B103252,South,D23,Analgesic,0.85,102.4,5.0,0,10.0,0
B103253,West,D11,Analgesic,0.79,99.4,6.1,0,23.2,0
B103254,North-East,D06,Analgesic,0.66,97.7,1.7,0,0.0,0
B103255,East,D04,Cardiac,0.82,96.8,2.4,0,0.0,0
B103256,West,D17,Analgesic,0.78,102.0,0.1,0,6.8,0
B103257,North-East,D24,Analgesic,0.36,97.5,2.9,0,10.3,0
B103258,North,D01,Cardiac,0.65,100.8,2.8,0,14.6,0
B103259,North,D18,Antibiotic,0.84,101.7,2.0,0,11.2,1
B103260,East,D22,Analgesic,0.76,98.9,4.6,0,0.0,1
B103261,Central,D02,Analgesic,0.75,99.6,5.7,0,12.3,0
B103262,West,D03,Cardiac,0.7,102.2,4.3,1,6.8,0
B103263,West,D17,Antidiabetic,0.73,98.2,3.6,0,14.2,0
B103264,Central,D16,Cardiac,0.17,98.0,0.5,0,3.0,0
B103265,Central,D02,Analgesic,0.75,99.5,5.3,0,0.0,0
B103266,East,D20,Antibiotic,0.92,102.8,20.3,0,4.8,0
B103267,North-East,D12,Analgesic,0.75,103.5,0.1,0,11.4,0
B103268,East,D22,Cardiac,0.83,99.8,1.4,0,10.7,0
B103269,West,D21,Antidiabetic,0.85,98.4,5.4,0,8.1,0
B103270,East,D20,Cardiac,0.88,102.3,1.7,0,3.7,0
B103271,North-East,D12,Antibiotic,0.61,96.3,0.8,0,7.1,0
B103272,North-East,D06,Cardiac,0.71,99.8,1.7,0,18.4,0
B103273,North-East,D12,Antidiabetic,0.6,99.9,0.2,0,25.9,0
B103274,West,D03,Cardiac,0.7,102.8,2.2,0,11.0,0
B103275,Central,D16,Cardiac,0.21,103.1,1.5,0,15.2,0
B103276,West,D03,Analgesic,0.67,97.9,2.2,0,2.9,0
B103277,North-East,D12,Analgesic,0.6,100.4,0.1,0,17.5,0
B103278,Central,D02,Vaccine,0.69,98.7,16.1,0,5.6,0
B103279,North,D07,Antibiotic,0.75,99.4,1.3,0,0.0,0
B103280,North-East,D06,Cardiac,0.55,101.4,1.1,0,16.1,0
B103281,Central,D15,Antidiabetic,0.8,99.3,0.4,0,8.6,0
B103282,North-East,D19,Antidiabetic,0.1,100.4,1.1,0,17.8,0
B103283,Central,D02,Vaccine,0.71,102.1,4.8,0,13.8,0
B103284,West,D21,Antibiotic,0.83,103.3,5.4,0,0.0,0
B103285,West,D21,Vaccine,0.87,100.6,2.2,0,9.3,0
B103286,Central,D08,Cardiac,0.74,100.3,0.7,1,1.7,0
B103287,Central,D16,Cardiac,0.24,97.6,3.4,0,16.8,0
B103288,North,D10,Antidiabetic,0.76,103.5,0.6,0,8.6,0
B103289,East,D04,Vaccine,0.92,83.8,6.4,1,22.8,1
B103290,Central,D13,Analgesic,0.87,100.3,4.2,0,0.0,0
B103291,Central,D02,Cardiac,0.74,100.2,3.0,0,16.2,0
B103292,West,D21,Antibiotic,0.79,100.8,1.1,0,5.6,1
B103293,East,D22,Antidiabetic,0.7,101.7,2.1,0,6.2,0
B103294,East,D20,Analgesic,0.83,102.0,8.7,0,11.4,0
B103295,Central,D13,Antibiotic,0.83,103.5,4.3,0,1.8,0
B103296,Central,D13,Antibiotic,0.91,100.5,0.9,0,0.0,0
B103297,North-East,D24,Antidiabetic,0.23,,1.7,0,9.4,0
B103298,North-East,D06,Analgesic,0.5,102.3,1.7,0,1.5,0
B103299,Central,D02,Cardiac,0.69,99.5,0.1,0,7.5,0
B103300,Central,D13,Cardiac,0.85,96.3,1.0,0,1.9,0
B103301,Central,D08,Analgesic,0.74,100.2,0.6,0,0.0,0
B103302,Central,D08,Cardiac,0.75,103.4,1.2,0,0.0,0
B103303,North,D01,Antidiabetic,0.76,98.3,1.4,0,8.7,0
B103304,Central,D14,Antibiotic,0.54,100.2,0.7,0,15.7,0
B103305,North-East,D06,Cardiac,0.71,88.6,2.7,0,14.8,0
B103306,East,D05,Vaccine,0.43,102.1,3.7,0,8.2,0
B103307,North,D01,Vaccine,0.65,99.1,3.0,0,18.0,0
B103308,South,D09,Analgesic,0.29,81.7,18.6,0,2.4,1
B103309,West,D21,Antidiabetic,0.8,101.3,0.7,0,13.7,0
B103310,Central,D08,Antibiotic,0.81,98.4,1.3,0,4.6,0
B103311,West,D17,Analgesic,0.79,96.0,2.1,0,2.9,0
B103312,North,D18,Cardiac,0.9,104.0,0.4,0,13.7,0
B103313,Central,D08,Antibiotic,0.82,102.0,0.6,0,11.0,0
B103314,East,D20,Cardiac,0.99,104.1,1.9,0,12.4,0
B103315,West,D17,Antidiabetic,0.75,89.4,4.9,0,40.4,1
B103316,Central,D13,Antibiotic,0.87,101.5,2.2,0,15.2,0
B103317,North,D01,Antibiotic,0.68,100.8,4.2,0,12.7,0
B103318,North,D01,Antidiabetic,0.61,99.6,,0,5.2,0
B103319,North-East,D24,Antibiotic,0.38,67.3,3.9,0,6.0,1
B103320,North-East,D19,Antibiotic,0.15,103.1,8.9,0,34.3,1
B103321,South,D23,Antidiabetic,0.78,97.6,0.8,0,2.8,0
B103322,East,D22,Antidiabetic,0.85,99.3,2.8,0,2.9,0
B103323,North,D01,Cardiac,0.66,102.8,1.4,0,6.0,0
B103324,East,D20,Analgesic,0.82,97.3,0.5,0,0.0,0
B103325,West,D11,Antidiabetic,0.82,97.3,2.7,0,10.3,0
B103326,North-East,D19,Cardiac,0.03,101.3,4.8,0,14.4,0
B103327,North,D01,Cardiac,0.68,99.1,0.7,0,12.0,0
B103328,North,D07,Cardiac,0.79,101.1,0.1,0,11.4,0
B103329,North,D18,Cardiac,0.83,102.2,0.5,0,15.2,0
B103330,East,D20,Analgesic,0.98,101.0,4.6,0,7.3,0
B103331,Central,D15,Vaccine,0.75,98.6,1.1,0,0.0,0
B103332,North,D07,Analgesic,0.81,102.8,1.5,0,8.9,0
B103333,North,D07,Analgesic,0.73,101.6,1.2,0,17.1,0
B103334,South,D23,Vaccine,0.82,100.1,5.7,0,10.5,0
B103335,West,D11,Analgesic,0.66,100.0,3.0,0,5.4,0
B103336,West,D11,Cardiac,0.85,100.8,0.7,0,13.5,0
B103337,Central,D13,Analgesic,0.79,99.3,3.2,0,10.7,0
B103338,North,D10,Antibiotic,0.82,96.4,0.2,0,6.5,1
B103339,Central,D13,Vaccine,0.79,101.7,2.3,0,8.8,0
B103340,North,D10,Antibiotic,0.79,101.5,0.8,0,5.8,0
B103341,East,D20,Cardiac,0.93,94.9,1.1,0,12.3,0
B103342,East,D22,Analgesic,0.74,74.9,18.8,1,,1
B103343,South,D23,Vaccine,0.87,103.9,1.5,0,10.3,0
B103344,Central,D13,Cardiac,0.89,97.5,0.5,0,14.1,0
B103345,West,D11,Antibiotic,0.73,99.8,0.0,0,9.7,0
B103346,West,D17,Antibiotic,0.77,99.6,5.4,0,9.7,0
B103347,West,D21,Cardiac,0.9,103.7,4.0,0,8.5,0
B103348,Central,D13,Analgesic,0.93,75.0,14.1,1,14.3,1
B103349,West,D17,Cardiac,0.71,98.1,0.4,0,5.5,0
B103350,North,D18,Cardiac,0.76,100.8,1.0,0,7.1,0
B103351,West,D17,Antidiabetic,0.8,105.1,3.6,0,1.7,0
B103352,North,D18,Antibiotic,0.83,98.6,1.2,0,6.1,0
B103353,East,D05,Cardiac,0.46,100.0,,0,0.0,0
B103354,North-East,D12,Cardiac,0.7,101.1,1.0,0,8.2,0
B103355,Central,D14,Antibiotic,0.41,98.7,,0,12.3,0
B103356,North,D01,Antidiabetic,0.77,103.9,3.8,0,,0
B103357,West,D21,Analgesic,0.86,99.0,1.5,0,14.4,0
B103358,Central,D15,Antidiabetic,0.65,96.9,,0,17.3,0
B103359,West,D03,Analgesic,0.66,101.3,1.0,1,12.8,1
B103360,East,D20,Analgesic,0.9,101.4,5.8,0,1.0,0
B103361,West,D17,Antibiotic,0.79,98.2,5.2,0,15.6,0
B103362,North,D18,Antidiabetic,0.79,100.7,12.9,0,14.2,0
B103363,North,D10,Analgesic,0.77,101.2,1.4,0,11.1,0
B103364,West,D21,Antibiotic,0.74,97.3,,0,4.3,0
B103365,North,D10,Antibiotic,0.87,84.4,0.0,0,10.6,0
B103366,Central,D13,Cardiac,0.89,100.8,0.8,0,5.8,0
B103367,North,D01,Antibiotic,0.7,101.5,0.1,0,2.9,0
B103368,Central,D15,Analgesic,0.73,98.8,6.6,0,10.5,0
B103369,West,D17,Cardiac,0.74,100.3,4.4,0,1.2,0
B103370,Central,D13,Vaccine,0.88,99.4,0.3,0,13.3,0
B103371,North-East,D12,Analgesic,0.81,101.6,1.1,0,10.0,0
B103372,East,D20,Antibiotic,1.0,101.1,3.0,0,7.2,0
B103373,West,D17,Antidiabetic,0.76,99.2,2.7,0,7.7,0
B103374,North,D07,Antidiabetic,0.75,101.1,2.7,0,0.5,0
B103375,South,D23,Vaccine,0.63,99.1,0.9,0,0.9,0
B103376,West,D17,Analgesic,0.84,83.0,4.0,0,,0
B103377,North-East,D24,Analgesic,0.34,95.0,0.5,0,6.9,0
B103378,South,D23,Antidiabetic,0.77,105.2,2.2,0,0.0,0
B103379,East,D22,Vaccine,0.68,99.3,1.9,0,14.4,0
B103380,North,D18,Analgesic,0.73,99.7,0.5,0,0.8,0
B103381,Central,D15,Antidiabetic,0.74,98.6,3.1,0,12.0,0
B103382,East,D04,Antibiotic,0.84,97.7,0.7,0,18.3,0
B103383,Central,D13,Analgesic,0.91,99.0,0.4,0,6.5,0
B103384,North-East,D19,Antibiotic,0.11,58.4,2.3,0,38.2,1
B103385,North-East,D12,Analgesic,0.72,101.6,0.6,0,13.1,0
B103386,West,D21,Vaccine,0.85,100.7,7.6,0,19.0,0
B103387,West,D03,Antidiabetic,0.74,99.3,2.6,0,12.1,0
B103388,South,D09,Analgesic,0.12,98.9,10.8,0,4.3,0
B103389,North-East,D12,Antibiotic,0.58,92.7,3.0,0,0.0,0
B103390,North,D10,Cardiac,0.81,,0.1,0,2.5,0
B103391,West,D03,Cardiac,0.76,97.2,4.5,0,4.5,0
B103392,East,D04,Cardiac,0.96,103.0,10.2,0,14.9,0
B103393,West,D21,Cardiac,0.82,104.0,1.7,0,16.5,0
B103394,North-East,D12,Vaccine,0.62,95.7,,0,0.3,0
